gene_symbol,ac_total,n_variants,ac_nmd_triggering,n_triggering,ac_nmd_evading,n_evading,ac_synonymous_nmd_triggering,ac_synonymous_nmd_evading,n_synonymous_variants_nmd_triggering,n_synonymous_variants_nmd_evading,log_odds_t1,se_log_or_t1,ci_lower_t1,ci_upper_t1,z_score_t1,p_value_t1,n_rare_t2,n_common_t2,af_split_t2,ac_rare_triggering_t2,ac_rare_evading_t2,ac_common_triggering_t2,ac_common_evading_t2,n_rare_triggering_t2,n_rare_evading_t2,n_common_triggering_t2,n_common_evading_t2,log_odds_t2,se_log_or_t2,ci_lower_t2,ci_upper_t2,z_score_t2,p_value_t2,p_value_combined,p_value_fdr_t1,p_value_fdr_t2,p_value_fdr_combined
DGKE,32,10,30.0,8.0,2.0,2.0,109286.0,22122.0,159.0,142.0,0.9040582676107185,0.6579067094616776,-0.38541518812142694,2.193531723342864,1.3741435595792155,0.1693971186087494,5,5,6.57186e-06,3,2,27,0,3,2,5,0,3.6708609486112582,1.649872092641706,0.437171067935783,6.904550829286734,2.2249366875062595,0.02608548870081751,0.028377070686203112,0.23762189132936554,,0.055177184080639964
DHTKD1,72,25,71.0,24.0,1.0,1.0,637762.0,148146.0,508.0,91.0,2.4044680336409723,0.8250218171112729,0.7874549856430861,4.021481081638859,2.9144296354003876,0.0035633912860810733,13,12,6.57514e-06,12,1,59,0,12,1,12,0,2.6588599569114386,1.6623698112501148,-0.5993250021254339,5.917044915948312,1.5994395103409365,0.1097229791239065,0.003458989392398854,0.008683485932634424,0.28489475281295024,0.008973255437145621
DHX16,66,25,65.0,24.0,1.0,1.0,14275.0,1993.0,441.0,46.0,1.8079321411739437,0.8261389245299287,0.18872960286862983,3.4271346794792574,2.1884117640415663,0.02863962213348736,13,12,6.57367e-06,12,1,53,0,12,1,12,0,2.552565298261815,1.6629366360302829,-0.7067306169297316,5.811861213453362,1.5349744800591019,0.12479009678137377,0.023709834504270336,0.05232859072826959,,0.048230261641165305
DIAPH3,29,14,24.0,12.0,5.0,2.0,22494.0,36666.0,528.0,120.0,1.9825177220871701,0.47191761623331313,1.0575761905998817,2.9074592535744586,4.200982658606721,2.6575894945427663e-05,7,7,6.60214e-06,6,1,18,4,6,1,6,1,-0.05264373348542195,1.0472769914349769,-2.1052689185354394,1.9999814515645955,-0.050267249176638176,0.9599094221327127,0.00029531976517935043,0.00010368955732806203,0.9664394182016426,0.0009993284944931574
DISP1,19,11,0.0,0.0,19.0,11.0,175.0,243381.0,65.0,721.0,3.5711847610378094,1.4342190089926243,0.7601671574695379,6.382202364606081,2.489985656755561,0.01277482506779803,6,5,6.57246e-06,0,6,0,13,0,6,0,5,-0.7308875085427924,2.0561907080619317,-4.760947241690092,3.2991722246045065,-0.3554570622642743,0.7222472066511987,0.052459267922928425,0.02651518923955754,,0.09294272282126773
DMGDH,218,20,215.0,18.0,3.0,2.0,400997.0,1418.0,346.0,78.0,-1.5241572765579665,0.5395017337913668,-2.581561244385961,-0.4667533087299718,-2.825120256513171,0.004726287396767954,10,10,1.31449e-05,12,3,203,0,8,2,10,0,4.735847509629708,1.5396844776214025,1.7181213859363922,7.753573633323024,3.075855851288396,0.0020989929429061607,0.00012421301380630283,0.011211193359775147,,0.00044566880330502626
DNA2,37,15,36.0,14.0,1.0,1.0,83496.0,160.0,458.0,34.0,-3.062418898742423,0.8368431352921347,-4.7026013046245865,-1.4222364928602589,-3.659489777224926,0.0002527179239516193,8,7,6.57307e-06,7,1,29,0,7,1,7,0,2.468099531471619,1.683418636312651,-0.8313403666047088,5.767539429547947,1.4661234456081156,0.1426146594727746,0.00040477405808243556,0.0008431803630909166,0.3303645364189755,0.001331837223368014
DNAAF1,21,11,18.0,10.0,3.0,1.0,218393.0,183321.0,330.0,236.0,1.4899507240865315,0.582905115397642,0.34747769150298913,2.632423756670074,2.556077626922398,0.01058595001187109,6,5,6.60677e-06,6,0,12,3,6,0,4,1,-1.2919836816486492,1.5873123320759652,-4.403058684733823,1.8190913214365252,-0.8139442096811088,0.41567691251779915,0.028276881087455526,0.022562293458137185,,0.055177184080639964
DNAAF3,20,11,10.0,8.0,10.0,3.0,155443.0,3814.0,288.0,122.0,-3.7074727269942516,0.43674338144786606,-4.563474025118308,-2.8514714288701954,-8.488904204348685,2.0859457577594082e-17,6,5,6.56961e-06,5,1,5,9,5,1,3,2,-1.8458266904983307,1.0656294797901225,-3.934422091751124,0.2427687107544627,-1.7321467972731661,0.08324742883454235,7.274992224826577e-17,2.402202050064867e-16,0.2549758399567921,7.870218861403297e-16
DNAH1,84,44,84.0,44.0,0.0,0.0,229746.0,156.0,2569.0,61.0,-2.161777081248669,1.4206436740111468,-4.9461875171751775,0.62263335467784,-1.5216884577009753,0.12808716107520132,22,22,6.57039e-06,22,0,62,0,22,0,22,0,1.0216512475319812,2.0150544519800064,-2.9277829052359268,4.97108540029989,0.5070092505580183,0.6121483279009069,0.2780222543534694,0.18571872686333865,,0.3662507188346442
DNAH10,187,63,187.0,63.0,0.0,0.0,867832.0,13590.0,2497.0,151.0,1.7702983215267487,1.4161243117888882,-1.0052543272110426,4.54585097026454,1.2501009316692389,0.2112626795053827,32,31,6.57358e-06,32,0,155,0,32,0,31,0,1.565405642283597,2.009278502083878,-2.3727078567113926,5.503519141278586,0.7790884343111577,0.4359276226283695,0.31173612110675863,0.28407072159480834,,0.40104430715355976
DNAH11,123,49,123.0,49.0,0.0,0.0,1748897.0,99732.0,3053.0,134.0,2.6451390700261364,1.4170771907706543,-0.13228118719754178,5.4225593272498145,1.8666160793877578,0.061955220517766675,25,24,6.57514e-06,25,0,98,0,25,0,24,0,1.3513780960136628,2.012304144640782,-2.5926655534229495,5.295421745450275,0.6715575772244401,0.5018653930883779,0.1390103599326301,0.10076543838197131,,0.20983804860866365
DNAH12,363,42,363.0,42.0,0.0,0.0,773354.0,39613.0,2036.0,81.0,3.617358900481231,1.4151952404612909,0.8436271980845995,6.391090602877863,2.5560846991699413,0.010585734855128391,21,21,6.57912e-06,21,0,342,0,21,0,21,0,2.7682187225686627,2.0123198890673852,-1.175855785377049,6.7122932305143745,1.3756355227655186,0.16893450312928338,0.013101935560637105,0.022562293458137185,,0.02852067679967955
DNAH17,114,60,114.0,60.0,0.0,0.0,2513779.0,77991.0,3572.0,157.0,1.9607791734737212,1.4173026649842981,-0.8170830050881412,4.738641352035584,1.383458326803784,0.1665243768254796,30,30,6.57272e-06,30,0,84,0,30,0,30,0,1.0190248507497623,2.0111243633282676,-2.9227064698046883,4.960756171304213,0.5066941007384291,0.6123694704422868,0.334785470543438,0.23405197845155992,,0.42609059887346656
DNAH2,112,42,112.0,42.0,0.0,0.0,462382.0,984.0,2506.0,62.0,-0.7359134493197637,1.4177118168488971,-3.5145775508004475,2.04275065216092,-0.5190853603488014,0.603701216768862,21,21,6.57739e-06,21,0,91,0,21,0,21,0,1.4482860371478583,2.0143089608239375,-2.4996869798033616,5.396259054099079,0.7189989546367545,0.4721415637791715,0.6427915527773969,0.678807352398374,,0.7284970931477164
DNAH5,126,61,126.0,61.0,0.0,0.0,1133160.0,202314.0,2575.0,67.0,3.8104469957549174,1.417007750023582,1.0331628398945605,6.587731151615275,2.689079855555838,0.007164927696798159,31,30,6.57471e-06,31,0,95,0,31,0,30,0,1.109138701655097,2.0105266066218856,-2.8314210372833273,5.049698440593522,0.5516657665718173,0.581177368501743,0.026988560566234235,0.0163966614599804,,0.05337903668778738
DNAH7,418,27,70.0,26.0,348.0,1.0,570822.0,43575.0,1878.0,378.0,-4.170608757758791,0.13068488112854992,-4.426746418094647,-3.9144710974229353,-31.913475543175622,1.7362297374175444e-223,14,13,6.57402e-06,14,0,56,348,14,0,12,1,-5.186693422034658,1.4455220761872638,-8.01986463021926,-2.3535222138500567,-3.588110833779293,0.00033308270165538105,3.0183742921855735e-224,4.1322267750537557e-221,0.005799557628823106,7.183730815401665e-222
DNAH8,49,15,49.0,15.0,0.0,0.0,721255.0,1148.0,2274.0,124.0,-1.8474168501615411,1.4216448598674305,-4.633789574308198,0.9389558739851149,-1.2994925120285064,0.1937749615501302,8,7,6.57393e-06,8,0,41,0,8,0,7,0,1.5856272637403819,2.035127377921514,-2.4031491009372212,5.574403628417985,0.7791292480963973,0.43590358252878825,0.29321876099254135,0.2655572409727312,,0.3806512642703173
DNAH9,89,28,89.0,28.0,0.0,0.0,911447.0,90067.0,2103.0,550.0,2.872911199968618,1.4181626790666375,0.09336342477917325,5.652458975158062,2.0257980571449123,0.04278548311788544,14,14,6.57168e-06,14,0,75,0,14,0,14,0,1.6499840068284504,2.0204481063254165,-2.3100215142015195,5.609989527858421,0.8166426059955937,0.4141326993345148,0.08918127982448279,0.07304319392492502,,0.1460445729235796
DNAI1,23,10,23.0,10.0,0.0,0.0,48503.0,8007.0,364.0,50.0,2.0488902439231076,1.4292301044550149,-0.752349286429141,4.850129774275356,1.433562193754922,0.15169723875894747,5,5,6.57142e-06,5,0,18,0,5,0,5,0,1.213022639845854,2.058123474399006,-2.8208252457126415,5.24687052540435,0.5893828309791129,0.5556044912263547,0.2927649800062269,0.2160584741920014,,0.3806512642703173
DNHD1,419,44,0.0,0.0,419.0,44.0,646890.0,787711.0,969.0,1705.0,-6.53525583791702,1.41505710329423,-9.308716796441285,-3.7617948793927534,-4.618368985041699,3.867680556150559e-06,22,22,6.57255e-06,0,22,0,397,0,22,0,22,-2.8716796248840124,2.011705785574741,-6.814550512101361,1.0711912623333362,-1.4274848963878575,0.15344017561079504,9.102037054588036e-06,1.7152322466406826e-05,0.34149091714883706,3.908420784731625e-05
DNMBP,19,14,12.0,9.0,7.0,5.0,147299.0,220588.0,320.0,546.0,0.9146566696438185,0.46189247184873067,0.009364060090125581,1.8199492791975116,1.9802372313687928,0.04767687813556556,7,7,6.57289e-06,4,3,8,4,4,3,5,2,0.38467433843909055,0.9207636987752392,-1.4199893494322655,2.1893380263104465,0.41777748074860904,0.6761098170225555,0.14295196524814985,0.07935032864520702,,0.21487937513090313
DNMT3A,74,54,62.0,46.0,12.0,8.0,36930.0,14135.0,403.0,76.0,0.6490895082402632,0.3099964866919646,0.04150755899006242,1.256671457490464,2.0938608536078234,0.036272377354112616,27,27,6.57047e-06,24,3,38,9,24,3,22,5,-0.54654370636807,0.6765853945465131,-1.8726267121450584,0.7795392994089183,-0.8077970804179055,0.41920740612410656,0.0788578389393727,0.06426421198718711,,0.13155256309044885
DOCK6,49,21,49.0,21.0,0.0,0.0,684223.0,779.0,1391.0,62.0,-2.1822673589856425,1.4217898421882595,-4.968924243259519,0.6043895252882332,-1.5348733647069395,0.12481493726905919,11,10,6.57272e-06,11,0,38,0,11,0,10,0,1.2083112059245342,2.028036130771135,-2.766566569732854,5.183188981581922,0.5958035892906351,0.5513064456413732,0.2529769345899337,0.18240875707395712,,0.3401610758892894
DOCK8,14,13,12.0,11.0,2.0,2.0,718440.0,50087.0,1356.0,74.0,-1.0538735022809966,0.6928357359178702,-2.411806591882326,0.3040595873203329,-1.5211015362607168,0.12823435902468622,7,6,6.57117e-06,6,1,6,1,6,1,5,1,0.0,1.281025230440697,-2.5107633149508897,2.5107633149508897,0.0,1.0,0.3916143652209059,0.18571872686333865,,0.4845973254206704
DPH1,35,10,35.0,10.0,0.0,0.0,164410.0,631.0,209.0,95.0,-1.2993438093459817,1.4246959772863261,-4.091696613746276,1.4930089950543124,-0.9120147947781059,0.36176092940324245,5,5,6.57315e-06,5,0,30,0,5,0,5,0,1.7129785913749407,2.0529503323422325,-2.3107301220653698,5.736687304815251,0.834398457862634,0.4040564859766209,0.4272562676144067,0.4422899034142382,,0.5250619192369818
DPY19L2,18,12,18.0,12.0,0.0,0.0,45424.0,191390.0,311.0,74.0,5.0491821490904805,1.4332066471815585,2.2401487382112215,7.858215559969739,3.522996602771722,0.00042669682971997324,6,6,6.58198e-06,6,0,12,0,6,0,6,0,0.653926467406664,2.0576311996677523,-3.3789565774080756,4.686809512221403,0.3178054782179888,0.750632494968043,0.002897454376574289,0.0013600961447324147,0.8290567854870923,0.007748248782299784
DPYD,46,20,44.0,18.0,2.0,2.0,67090.0,43618.0,505.0,74.0,2.4486373753622486,0.6500074933447428,1.1746460987253937,3.7226286519991034,3.7670909957703684,0.00016516081359775655,10,10,6.57549e-06,8,2,36,0,8,2,10,0,3.0666840095262753,1.5953195037664092,-0.06008476169019783,6.193452780742748,1.9223008320816637,0.05456791536636742,0.00011370957646744407,0.0005694685371398209,0.2004159804916878,0.00041004362423108616
DRC1,62,13,62.0,13.0,0.0,0.0,339972.0,10721.0,373.0,66.0,1.3717000765433376,1.419893028345993,-1.4112391209143187,4.154639274000994,0.9660587446796648,0.334014786673942,7,6,6.73818e-06,7,0,55,0,7,0,6,0,2.0014800002101243,2.0374865278944427,-1.9919202134485476,5.994880213868797,0.982327967723287,0.3259383004559204,0.350296230414462,0.41332159044227834,,0.4418931245864415
DSC2,17,11,12.0,7.0,5.0,4.0,37696.0,28394.0,411.0,73.0,0.5376087645623127,0.5117420517877255,-0.4653872263162604,1.5406047554408857,1.0505463889164943,0.29346697470363736,6,5,6.57168e-06,4,2,8,3,4,2,3,2,0.2995165300987838,1.0127109986368457,-1.6853605539770253,2.284393614174593,0.2957571612256078,0.7674155404866633,0.5609371619739647,0.3735034223500839,,0.6587321277128467
DSC3,42,17,14.0,12.0,28.0,5.0,191485.0,14498.0,463.0,104.0,-3.256522329786833,0.322687823630684,-3.8889788423525866,-2.624065817221079,-10.091866166954972,6.0017498831173166e-24,9,8,6.57471e-06,8,1,6,27,8,1,4,4,-3.1769848831590406,0.9871795762170054,-5.111821298817884,-1.2421484675001968,-3.2182441368303434,0.0012897798575687357,4.73151365691855e-25,9.965696317548289e-23,0.020093412517912936,9.130542570377958e-24
DSG4,49,19,16.0,10.0,33.0,9.0,387990.0,204784.0,442.0,190.0,-1.3472077060044718,0.3007727837412949,-1.9367115296672641,-0.7577038823416795,-4.479154294636086,7.493935178935239e-06,10,9,6.578e-06,6,4,10,29,6,4,4,5,-1.4007397863076139,0.7107775857405867,-2.7938382553774943,-0.007641317237733647,-1.9707146291735254,0.048756526273291696,5.781136201719803e-06,3.1290466185729594e-05,0.19769769557389508,2.563808228588782e-05
DUOX2,154,39,153.0,38.0,1.0,1.0,456610.0,12617.0,1037.0,71.0,1.0394894682622597,0.8205259104382243,-0.568711764578598,2.6476907011031177,1.266857578826599,0.20520621942810668,20,19,1.31382e-05,20,1,133,0,19,1,19,0,2.9722888803640517,1.6501326586598013,-0.26191170032248534,6.206489461050589,1.8012423817961851,0.07166468498286219,0.07675812752835319,0.2783822050165078,,0.12865094613907085
DYM,17,11,16.0,10.0,1.0,1.0,11586.0,254.0,321.0,55.0,-1.4203997974689875,0.8551539672466274,-3.096470774508922,0.2556711795709472,-1.6609872044940681,0.09671601657459422,6,5,6.57514e-06,5,1,11,0,5,1,5,0,1.836211231798889,1.713312980813482,-1.5218205048405,5.194242968438278,1.0717313487737978,0.28384071602602534,0.12615041829268986,0.14755392272277837,,0.1949597373614298
DYNC2H1,13,10,12.0,9.0,1.0,1.0,851676.0,12738.0,2080.0,79.0,-2.082314319882471,0.8641448622770621,-3.7760071273708378,-0.38862151239410414,-2.409681999839096,0.015966430322945306,5,5,6.57462e-06,4,1,8,0,4,1,5,0,1.7346010553881066,1.7339365466222858,-1.66385212746933,5.133054238245544,1.0003832370723804,0.3171250790971787,0.03182686456075361,0.03211276408614915,,0.060598350123674864
DYNC2I1,37,13,35.0,11.0,2.0,2.0,374811.0,35058.0,488.0,168.0,0.2838368264613482,0.654370083244526,-0.9987049692583998,1.5663786221810962,0.43375581147294545,0.6644657731455146,7,6,6.58406e-06,5,2,30,0,5,2,6,0,3.322416503809041,1.6169740465029374,0.15320560872728928,6.4916273988907935,2.0547123257757285,0.039906798718760864,0.12277181217170383,0.7344095387397793,,0.19056320410999245
DYSF,65,36,65.0,36.0,0.0,0.0,442489.0,134.0,1346.0,50.0,-3.2234104920919835,1.4222181196114287,-6.010906784690663,-0.43591419949330446,-2.2664670402122757,0.023422802969933425,18,18,6.5722e-06,18,0,47,0,18,0,18,0,0.9429589789563164,2.018689348471676,-3.0135994400227957,4.899517397935428,0.467114457046211,0.6404179913351437,0.0779971906535591,0.04483614295048919,,0.13042153191250866
DZIP1L,79,17,33.0,12.0,46.0,5.0,421375.0,1200.0,327.0,151.0,-6.188693097228155,0.22845455138535817,-6.636455790047712,-5.740930404408598,-27.089384123448866,1.3132992873798962e-161,9,8,6.57479e-06,6,3,27,43,6,3,6,2,-1.077614141828336,0.706337441787707,-2.4620100886643987,0.30678180500772667,-1.5256364424076758,0.12710043111876307,6.234603241119221e-160,1.8753913823784918e-159,0.312045548721167,8.903013428318247e-158
EFHC1,22,10,22.0,10.0,0.0,0.0,43033.0,11396.0,297.0,70.0,2.4779898983436954,1.4298795153412334,-0.32452245395670953,5.2805022506441,1.73300608320998,0.08309458757146039,5,5,1.31392e-05,6,0,16,0,5,0,5,0,0.9315582040049435,2.052913104457228,-3.092077544121537,4.955193952131424,0.45377381145961326,0.6499916346791837,0.21164512969980537,0.1303945835736763,,0.2963031815797275
EFL1,28,13,22.0,12.0,6.0,1.0,155659.0,211211.0,296.0,213.0,1.546902204018993,0.44531085452739066,0.674108967220552,2.419695440817434,3.4737581361243115,0.0005132234295170976,7,6,6.57358e-06,7,0,15,6,7,0,5,1,-1.8390123540786005,1.5335239209780018,-4.844664008626133,1.166639300468931,-1.1992068261353068,0.23044753366572857,0.0011877409621215028,0.0016214226932531313,0.4344743309876157,0.0035632228863645083
EGF,80,21,66.0,17.0,14.0,4.0,280085.0,2009.0,504.0,75.0,-3.4141556805577045,0.29069626380915564,-3.983909888064004,-2.844401473051405,-11.744752532489114,7.51421380216557e-32,11,10,1.31366e-05,10,2,56,12,9,2,8,2,0.0734274685548173,0.7700241621419052,-1.4357921564689478,1.5826470935785824,0.09535735651537335,0.9240309862465435,5.050947454237067e-30,1.850051260257316e-30,0.9464123596158369,1.24357809735354e-28
EHHADH,69,16,6.0,4.0,63.0,12.0,12515.0,48371.0,125.0,285.0,-0.9272948078289938,0.41194023789312284,-1.7346828378823766,-0.11990677777561098,-2.2510420748690705,0.024382872624532863,8,8,6.57678e-06,2,6,4,57,2,6,2,6,-1.5921961059995944,0.8907635378798361,-3.3380605589855534,0.15366834698636445,-1.7874509208013647,0.07386463781038734,0.01318246576592463,0.046301518760416126,,0.028608755492006647
EIF2AK1,21,12,21.0,12.0,0.0,0.0,60420.0,2042.0,316.0,69.0,0.3740462121158039,1.4307402890336995,-2.4301532256206744,3.178245649852282,0.2614354365937574,0.7937567325273974,6,6,6.57609e-06,6,0,15,0,6,0,6,0,0.8690378470236095,2.0538652056253377,-3.1564639851020044,4.894539679149224,0.42312311666968166,0.672205437206839,0.8687384902503634,0.8285706243049149,,0.8985756014503831
EIF2AK4,25,17,25.0,17.0,0.0,0.0,215573.0,163891.0,543.0,239.0,3.65772833755954,1.428014855196298,0.8588706519866158,6.4565860231324645,2.561407764246781,0.010424891874091187,9,8,6.57212e-06,9,0,16,0,9,0,8,0,0.5520685823000399,2.041046108862021,-3.4483082818551396,4.552445446455219,0.27048315072501916,0.7867885777742056,0.04760019293168207,0.02241979758464189,,0.08604186772967341
ELAC2,30,15,19.0,12.0,11.0,3.0,108617.0,603.0,406.0,113.0,-4.664774344566732,0.37403847458415507,-5.397876283583976,-3.9316724055494876,-12.471375704739707,1.0696330424092398e-35,8,7,6.59761e-06,6,2,13,9,6,2,6,1,-0.6041135581895476,0.8562612836132233,-2.282354835427502,1.0741277190484069,-0.7055247851921191,0.48048371324442074,4.227481597358186e-34,3.0548719691207885e-34,0.6573986172934149,1.1609314848129788e-32
ELMOD3,51,10,23.0,9.0,28.0,1.0,31587.0,9486.0,129.0,77.0,-1.395795403516753,0.27888704135448716,-1.9424039603264807,-0.8491868467070255,-5.004877231791449,5.589764460836432e-07,5,5,6.57367e-06,5,0,18,28,5,0,4,1,-2.830028627988696,1.5069704559713444,-5.783636447458434,0.12357919148104202,-1.8779589319583252,0.0603867834226026,6.144770340114076e-07,2.8106280458008538e-06,0.2127915225367901,3.202456950979161e-06
ELP1,22,15,16.0,13.0,6.0,2.0,302197.0,2053.0,734.0,49.0,-4.059976918717893,0.46361891355549667,-4.968653291838255,-3.1513005455975307,-8.757142558274642,2.0026231106551755e-18,8,7,6.57514e-06,7,1,9,5,7,1,6,1,-1.0628942060660305,1.0426319291643233,-3.106415236359621,0.98062682422756,-1.019433777476916,0.3079970771973136,2.6479151523099987e-17,2.508548949136483e-17,0.5009183233538728,2.9540803417958423e-16
ELP2,23,13,17.0,8.0,6.0,5.0,184020.0,8597.0,361.0,60.0,-2.07317699709433,0.4594679075276456,-2.9737175479004954,-1.1726364462881644,-4.512125794051436,6.418110252639718e-06,7,6,6.57281e-06,4,3,13,3,4,3,4,2,1.0986122886681098,0.9315175080076958,-0.7271284779954754,2.9243530553316948,1.1793791090602168,0.2382472499969407,2.2004981441080486e-05,2.6956063061086813e-05,0.44352947169241785,8.777406004989647e-05
EMC1,38,17,38.0,17.0,0.0,0.0,143410.0,1069.0,469.0,64.0,-0.5547144758482521,1.423698007067136,-3.3451112945612897,2.2356823428647856,-0.38962931260329703,0.696810673521683,9,8,6.57488e-06,9,0,29,0,9,0,8,0,1.133098464739279,2.0344929252714254,-2.8544343955942546,5.120631325072813,0.556943919865492,0.577565745720713,0.7687573363171476,0.7549663443011861,,0.82540261372999
ENAM,28,13,0.0,0.0,28.0,13.0,1914.0,66717.0,87.0,508.0,-0.4920404724452698,1.4267533204655356,-3.288425595380654,2.304344650490114,-0.34486723485228815,0.7301941839683406,7,6,6.57246e-06,0,7,0,21,0,7,0,6,-1.0531499145913523,2.0444669137064335,-5.0602314330397205,2.953931603857016,-0.5151220142184091,0.6064677602688133,0.8035532557477828,0.782377418484744,,0.8525067230370236
EPHA10,220,21,205.0,20.0,15.0,1.0,182572.0,63843.0,513.0,232.0,1.533893431801686,0.263445344727778,1.017550044240502,2.05023681936287,5.82243513692254,5.799631115557132e-09,11,10,6.57168e-06,11,0,194,15,11,0,9,1,-0.6059020767958496,1.4685414665395715,-3.4841904610170427,2.2723863074253434,-0.4125876528523091,0.6799087490151512,8.024952651809777e-08,3.479778669334279e-08,0.7888238964808236,4.5838529547137447e-07
EPRS1,14,10,14.0,10.0,0.0,0.0,233580.0,316.0,619.0,57.0,-3.236662978853789,1.4394892691793852,-6.058010102577267,-0.41531585513031066,-2.2484801020426675,0.02454559249830115,5,5,6.57514e-06,5,0,9,0,5,0,5,0,0.5465437063680699,2.0705268266103,-3.5116143028121267,4.604701715548266,0.26396359580755946,0.7918079704556984,0.09602366989182047,0.046486878100230826,,0.1551151590560177
