gene,n_ptc_trig,n_ptc_evad,n_syn_trig,n_syn_evad,log_or,se,ci_lower,ci_upper,z,p_value,category,use_ai_filter
CCDC186,23,6,29,19,0.8712224464724487,0.5306408405902363,-0.16881448981047442,1.9112593827553719,1.6418307446961313,0.10062508558064602,Other Genes,False
RAPGEF3,14,1,94,13,0.322773392263051,0.9056976695145741,-1.4523614208673745,2.0979082053934768,0.35638094601264414,0.7215552967837271,Other Genes,False
SLIT3,47,4,366,37,0.07699472591398047,0.5221781625348505,-0.9464556661676291,1.10044511799559,0.1474491494248226,0.8827775138037709,Other Genes,False
RTL1,0,38,0,449,2.4574776126179363,2.0070372991249035,-1.4762432092954176,6.39119843453129,1.2244304645904842,0.22078988276617073,Other Genes,False
DDI1,0,16,0,145,2.176815705705012,2.0167991751386,-1.7760380416167325,6.129669453026757,1.0793418266622483,0.28043537354180925,Other Genes,False
C12orf50,17,3,66,13,0.014925650216675792,0.657243342238002,-1.273247629648541,1.3030989300818925,0.022709473428596395,0.9818820190821507,Other Genes,False
VGLL3,10,8,8,44,1.8667321193431308,0.5941415008207335,0.7022361760139182,3.0312280626723433,3.141898212403055,0.0016785637919532524,Other Genes,False
ADGRB2,12,10,178,104,-0.3610481426700503,0.4363596155980574,-1.2162972735499853,0.4942009882098846,-0.8274096175816176,0.40800493120612813,Other Genes,False
ZNF416,0,12,0,63,1.6253112615903906,2.0237954519901615,-2.341254936386286,5.591877459567067,0.803100560381283,0.4219166138501239,Other Genes,False
ELAVL1,5,9,26,34,-0.2827291153229323,0.5948131605940635,-1.448541487617736,0.8830832569718714,-0.4753242430624089,0.6345558820565316,Other Genes,False
DYX1C1,9,2,35,9,0.0167601688574651,0.7991841651797041,-1.5496120119094647,1.5831323496243948,0.020971597771455366,0.9832683123865457,Other Genes,False
ZNF282,7,3,28,164,2.5151465349777187,0.6783910123973399,1.1855245832432673,3.8447684867121703,3.7075174774051605,0.00020930097579949757,Other Genes,False
GAB3,5,12,50,31,-1.292966342519557,0.5597912055063329,-2.3901369441742295,-0.1957957408648845,-2.3097296452702665,0.02090312648370792,Other Genes,False
COL6A5,54,84,133,309,0.40230578159041686,0.20224885130589942,0.005905317116257303,0.7987062460645764,1.989162257252741,0.04668329635797747,Other Genes,False
LRRC4C,0,25,0,190,2.010973742402375,2.0110855352536676,-1.9306814765242706,5.952628961329021,0.999944411687453,0.31733741009914185,Other Genes,False
ZNF20,0,17,0,39,0.8140997909776078,2.020509666603716,-3.146026385980708,4.774225967935923,0.40291803817302785,0.6870085210044046,Other Genes,False
SND1,28,6,102,14,-0.4776122387789207,0.5173543156742335,-1.4916080647467842,0.536383587188943,-0.9231820907040862,0.355912320285211,Other Genes,False
ZNF74,0,11,6,128,-0.15136748849546666,1.4995281847143118,-3.0903887243382435,2.78765374734731,-0.10094341009289198,0.9195953828062204,Other Genes,False
YTHDF1,0,13,0,100,2.0074680420547466,2.0208969104905607,-1.9534171189750178,5.9683532030845114,0.9933549958109668,0.32053698521911755,Other Genes,False
GALNTL6,12,4,107,15,-0.9149995761105352,0.6132215560756779,-2.116891740562473,0.28689258834140263,-1.4921190669912048,0.1356679342282554,Other Genes,False
PCDHA8,1,26,7,390,1.0808453238534637,0.9166769706493294,-0.7158085240765022,2.8774991717834295,1.1790907358432332,0.2383620471496094,Other Genes,False
SHROOM4,7,30,27,188,0.5220883391444386,0.45583867182444027,-0.37133904039203736,1.4155157186809146,1.1453357764817143,0.2520700912411932,Other Genes,False
ZBED6,0,13,0,74,1.70810943994113,2.021755893491106,-2.2544592968330357,5.670678176715295,0.8448643307731969,0.3981865916785272,Other Genes,False
EDRF1,18,2,94,12,-0.02139118998131756,0.7379946237175882,-1.4678340732519795,1.4250516932893444,-0.028985563436168642,0.9768761044665805,Other Genes,False
SIPA1L1,23,21,125,98,-0.15330172437729922,0.32739155632107814,-0.794977383609129,0.48837393485453057,-0.4682519185893535,0.6396044480244532,Other Genes,False
GCC1,0,19,0,84,1.466337068793427,2.0157173340547225,-2.4843963089669225,5.417070446553776,0.7274517334450917,0.46694927281500986,Other Genes,False
MED1,7,19,23,89,0.3817267591032601,0.4882025813761007,-0.5751327175533822,1.3385862357599023,0.7819023775484425,0.4342719476526149,Other Genes,False
PCDHA7,1,19,7,365,1.3214139011860317,0.9241309590064746,-0.4898494954651196,3.132677297837183,1.4298989643271693,0.15274601932600748,Other Genes,False
MYH1,72,2,426,22,0.4251987722651147,0.6786620762779012,-0.9049544549127466,1.755351999442976,0.6265250219919503,0.5309706299465513,Other Genes,False
NFKBIZ,7,8,38,37,-0.1514804512713794,0.551018225467684,-1.2314563280132111,0.9284954254704523,-0.2749100560926245,0.7833853410717626,Other Genes,False
GNL2,8,9,32,17,-0.7302648435164478,0.5575143985856815,-1.8229729856068921,0.3624432985739965,-1.3098582662062264,0.1902437876660955,Other Genes,False
CSPG4,3,29,46,473,0.1890723051824162,0.5858582589340873,-0.9591887823737362,1.3373333927385684,0.3227270458325791,0.7469019676233288,Other Genes,False
IPP,8,9,23,17,-0.40602517533086924,0.5679843882982041,-1.5192541201763625,0.707203769514624,-0.7148527031656674,0.47470006504296725,Other Genes,False
ZNF541,15,15,94,177,0.6303707744157735,0.38111424988240483,-0.11659942934873846,1.3773409781802854,1.6540204797125226,0.09812335165163395,Other Genes,False
HEATR5A,34,2,136,8,-0.15158985896558472,0.7442839333184034,-1.6103595625414664,1.3071798446102971,-0.20367208289680336,0.8386097595163582,Other Genes,False
OR2M2,0,12,0,124,2.298577071596507,2.0218882581671167,-1.6642510951754645,6.261405238368479,1.1368467383455771,0.25560236089484234,Other Genes,False
ZIC5,0,10,0,356,3.524958982690873,2.0243624043946413,-0.44271842157953234,7.492636386961278,1.7412687446865351,0.08163648214833613,Other Genes,False
TMPRSS9,14,0,194,21,1.1649166020615902,1.4562343675807008,-1.6892503114460458,4.019083515569227,0.7999513182736593,0.42373900308581325,Other Genes,False
UGT8,4,7,7,45,1.2919836816486494,0.7147495441529926,-0.1088996828576374,2.6928670461549364,1.8076033657072181,0.07066825403320286,Other Genes,False
TAF5,21,2,31,33,2.2133200962588955,0.7128172317794128,0.8162239944117062,3.6104161981060847,3.1050316933749795,0.00190258637028343,Other Genes,False
POU6F1,3,7,83,29,-1.8025964205579323,0.6818518695703315,-3.1390015277070846,-0.4661913134087803,-2.6436774628099755,0.008201076244992713,Other Genes,False
MAP3K9,9,7,59,98,0.7404690136906895,0.5153207721226704,-0.26954114015511665,1.7504791675364957,1.4369089191584603,0.15074387527036726,Other Genes,False
HTR3A,3,9,55,35,-1.445379154382146,0.6611841465972604,-2.7412762688616277,-0.14948203990266418,-2.1860462956056828,0.028812218455060757,Other Genes,False
CXorf67,0,17,0,120,1.9294488720012413,2.0162940292352154,-2.0224148075429316,5.881312551545414,0.9569283269330938,0.3386034323655007,Other Genes,False
C12orf56,7,9,61,33,-0.8438805140456818,0.533579797310911,-1.8896776996532492,0.20191667156188564,-1.5815451002804028,0.11375345537766957,Other Genes,False
CLMN,8,8,40,82,0.7114963192281419,0.5216384646409449,-0.3108962844188804,1.7338889228751642,1.3639644456009976,0.17257875598585048,Other Genes,False
OR4L1,0,10,0,118,2.423537703411708,2.025753418805827,-1.5468660390065971,6.393941445830013,1.1963636249669387,0.23155468977050997,Other Genes,False
GLB1L3,13,0,124,13,1.0742208355439504,1.4683937743882614,-1.8037780773798753,3.952219748467776,0.7315618291772417,0.4644360533997979,Other Genes,False
MCMDC2,20,3,31,8,0.4577405353136778,0.6956204885486948,-0.905650569149921,1.8211316397772768,0.6580319913645486,0.5105175745530466,Other Genes,False
KCTD16,0,21,0,80,1.3202042492909005,2.014679624197213,-2.6284952545223277,5.268903753104129,0.65529240154844,0.5122795120540449,Other Genes,False
KMT2C,181,70,684,801,1.1034392712077867,0.1496750481962342,0.8100815673588709,1.3967969750567026,7.372232609947802,1.6779390871050605e-13,Tumor Suppressors,True
FAS,0,10,17,18,-2.988952586568612,1.4854073537030192,-5.900297502197479,-0.07760767093974508,-2.0122107104945703,0.04419772993983745,Tumor Suppressors,True
KMT2A,48,49,98,318,1.1531570552029677,0.2326211052171368,0.6972280669334772,1.6090860434724583,4.957233154431838,7.150414971373126e-07,Tumor Suppressors,True
PIK3R1,120,5,61,16,1.7712248667863473,0.5167041321806808,0.7585033770491894,2.783946356523505,3.4279285890575895,0.0006082054232746306,Tumor Suppressors,True
ETNK1,11,3,25,16,0.7542659956159908,0.6873809382969436,-0.5929758871053677,2.1015078783373493,1.0973042073071764,0.2725084323199718,Tumor Suppressors,True
SDHA,16,1,202,244,2.5863706951667034,0.8580798205457159,0.9045651510365076,4.268176239296899,3.0141376515786615,0.00257710849794926,Tumor Suppressors,True
KMT2D,154,125,256,643,1.1276817001913186,0.14104345582482497,0.8512416065195956,1.4041217938630417,7.9952784310098854,1.2928137292626497e-15,Tumor Suppressors,True
CSMD3,320,10,914,31,0.050117097197914025,0.3622122934157955,-0.6598059526546998,0.7600401470505278,0.1383638769553935,0.8899528443885194,Tumor Suppressors,True
NF1,24,25,185,40,-1.5617582425486956,0.3318346070097696,-2.2121421211118464,-0.9113743639855446,-4.70643570488932,2.5208544110571876e-06,Tumor Suppressors,True
ATR,57,8,177,33,0.24429361422258417,0.4129441999313147,-0.5650621452675002,1.0536493737126684,0.5915898909906415,0.554125244836186,Tumor Suppressors,True
BAP1,34,28,58,38,-0.22731327618136307,0.32732441035258203,-0.8688573317332335,0.41423077937050734,-0.6944586746112501,0.4873946083794033,Tumor Suppressors,True
ZFP36L1,0,15,0,71,1.5288574257747611,2.0195301787837368,-2.429348990333099,5.487063841882621,0.757036186849912,0.44902818297611546,Tumor Suppressors,True
SMAD4,117,21,40,9,0.2483752229445982,0.4300892722729518,-0.5945842608474285,1.091334706736625,0.5774969034497782,0.5636038298411288,Tumor Suppressors,True
ASXL2,42,24,33,115,1.7885560495105173,0.32070935942373663,1.159977255535082,2.4171348434859525,5.57687512682594,2.4487751814228275e-08,Tumor Suppressors,True
CIC,29,28,152,363,0.903100876997277,0.2798114241217387,0.3546805632558071,1.451521190738747,3.227533971609255,0.0012486221373801654,Tumor Suppressors,True
ZNF292,15,106,13,213,0.8336421860000166,0.3907220434237733,0.06784105292352582,1.5994433190765074,2.1335939449309658,0.03287603407482086,Tumor Suppressors,True
KEAP1,6,17,18,93,0.6297920001824852,0.5251078481691551,-0.3994004702283859,1.658984470593356,1.199357431770107,0.2303889922441007,Tumor Suppressors,True
ATM,199,26,178,10,-0.8145438407184744,0.3789310181541996,-1.557234988925799,-0.07185269251114978,-2.1495834378673364,0.031588179640172104,Tumor Suppressors,True
EED,16,5,19,13,0.7308875085427924,0.6064489820095074,-0.45773065465682117,1.919505671742406,1.2051920775280223,0.22812916009453799,Tumor Suppressors,True
SMAD2,38,25,30,11,-0.5633998591148035,0.4300385090123533,-1.4062598487443194,0.2794601305147124,-1.310114902055479,0.19015696789484227,Tumor Suppressors,True
CNTNAP2,43,5,443,67,0.18544264198506313,0.47103746540154917,-0.737773825571005,1.1086591095411313,0.39368979243928576,0.6938100784805304,Tumor Suppressors,True
FAT1,80,97,161,457,0.8496765484735809,0.1762285825823397,0.5042748735656524,1.1950782233815094,4.821445738386873,1.4252149116659571e-06,Tumor Suppressors,True
CTCF,43,34,48,41,0.07593124335053952,0.31094847682003984,-0.5335165722643265,0.6853790589654054,0.2441923630791233,0.807081841448578,Tumor Suppressors,True
ARID1B,57,42,91,329,1.58351825353402,0.23427458083810854,1.1243485125981096,2.0426879944699303,6.7592405794475985,1.387168936485826e-11,Tumor Suppressors,True
RASA1,71,9,66,22,0.9347190126420329,0.4227661413951662,0.10611260162453906,1.7633254236595268,2.210959963722204,0.027038609639371568,Tumor Suppressors,True
STAG1,41,0,88,5,1.6405861480211392,1.4890312294873465,-1.277861433629456,4.559033729671734,1.1017808864801117,0.2705569418363668,Tumor Suppressors,True
ARHGAP35,3,63,14,157,-0.5130001285641189,0.6138216685658257,-1.7160684918834188,0.6900682347551811,-0.8357478317158907,0.4032967803709667,Tumor Suppressors,True
SOX9,10,48,13,103,0.5066933864810802,0.4467578334646103,-0.3689358769206993,1.3823226498828598,1.1341566918965231,0.2567288266970318,Tumor Suppressors,True
ZC3H13,6,42,27,74,-0.8810887783157916,0.47661517051646857,-1.8152373470134866,0.05305979038190345,-1.8486377119742712,0.06451014338824188,Tumor Suppressors,True
FUBP1,26,0,40,15,3.009829963364829,1.458404380174975,0.1514099033264169,5.868250023403242,2.063782860418808,0.039038308851289304,Tumor Suppressors,True
CDKN2A,168,33,51,23,0.8308089244418184,0.31265976969713255,0.21800703642085084,1.443610812462786,2.6572300147428844,0.007878566811355766,Tumor Suppressors,True
NOTCH1,95,14,328,176,1.2637616365088422,0.2968949036947347,0.6818583180736744,1.84566495494401,4.256595922603755,2.0756300520231434e-05,Tumor Suppressors,True
DDX3X,20,6,49,3,-1.5005869918365056,0.7131219724334245,-2.8982803743901826,-0.10289360928282831,-2.1042501140667027,0.035356635133365566,Tumor Suppressors,True
EP300,70,26,80,84,1.026962326764657,0.2760016775217114,0.4860089791494645,1.5679156743798495,3.7208553802498976,0.00019854912213302194,Tumor Suppressors,True
PTPN13,70,5,182,49,1.246087114131896,0.47083335824696737,0.32327068924779523,2.168903539015997,2.6465565625413547,0.008131590498568464,Tumor Suppressors,True
EPHA2,29,6,106,54,0.8426438029639013,0.4642012000691219,-0.06717383075184968,1.7524614366796523,1.8152555461692632,0.0694846470857687,Tumor Suppressors,True
RUNX1,12,10,36,76,0.9143318673888221,0.46444294691264765,0.004040418566384374,1.8246233162112597,1.9686634784030632,0.048991747846333866,Tumor Suppressors,True
ARID1A,208,284,85,158,0.30644400504709124,0.16222255162539387,-0.011506353618870369,0.6243943637130529,1.88903455146443,0.05888719912905069,Tumor Suppressors,True
ZNRF3,28,12,38,112,1.8964704233170857,0.3872345983524206,1.137504556978508,2.6554362896556634,4.897471536340139,9.707769073454178e-07,Tumor Suppressors,True
PTCH1,4,9,180,76,-1.6056544387706666,0.588300468932995,-2.7587021699673615,-0.4526067075739715,-2.7293101460259823,0.006346698235522124,Tumor Suppressors,True
MGA,60,25,94,183,1.5275797458673432,0.26791083172766467,1.0024841646129496,2.0526753271217366,5.701821520304004,1.1853390334776983e-08,Tumor Suppressors,True
ELF3,20,8,39,13,-0.19325226381460073,0.5155754807966376,-1.2037616374879327,0.8172571098587312,-0.37482826668948344,0.7077881905791956,Tumor Suppressors,True
MAX,5,6,1,10,1.7788560643921472,1.047649319939214,-0.27449887111659277,3.8322109999008873,1.6979499060767382,0.0895172168833128,Tumor Suppressors,True
GRIN2A,18,25,140,326,0.5223147398625839,0.3216363866033783,-0.1080809939976386,1.1527104737228064,1.6239292617929748,0.10439090657439333,Tumor Suppressors,True
STK11,49,4,48,12,1.0420601191631884,0.5856985565333701,-0.10588795743931367,2.1900081957656905,1.7791748119219022,0.07521110652125917,Tumor Suppressors,True
SETD2,61,106,41,119,0.5085151337979051,0.24106932683798063,0.03602793541814803,0.9810023321776622,2.10941450108114,0.03490881889031123,Tumor Suppressors,True
CASP8,34,40,20,20,-0.16034265007517937,0.3888930969827367,-0.9225591139975857,0.601873813847227,-0.41230521014441435,0.6801157302924361,Tumor Suppressors,True
PTPRT,41,1,505,25,0.3333587328323426,0.85554484268816,-1.3434783459954371,2.010195811660122,0.38964495628880724,0.6967991040780517,Tumor Suppressors,True
KDM6A,42,17,75,33,0.07471597757694452,0.35180683377217464,-0.6148127461315874,0.7642447012854764,0.2123778460350477,0.8318122678658868,Tumor Suppressors,True
BCOR,31,33,62,187,1.0370543956686762,0.2879758867475223,0.4726320292275471,1.6014767621098054,3.6011848331520033,0.0003167702652977227,Tumor Suppressors,True
CDKN1B,0,10,0,16,0.4519851237430572,2.038588765750502,-3.5435754364158876,4.447545683902002,0.2217147133039654,0.8245359756014157,Tumor Suppressors,True
SMARCA4,58,7,256,29,-0.10861466756950397,0.43384823497356656,-0.9589415828739651,0.7417122477349571,-0.25035175624518013,0.8023153347504653,Tumor Suppressors,True
AXIN2,6,10,46,71,-0.04932794315523494,0.5334563144385387,-1.0948831067802451,0.9962272204697753,-0.09246857112780166,0.9263257608185614,Tumor Suppressors,True
ATRX,69,67,117,89,-0.2430005536111416,0.221104334373757,-0.6763570858094068,0.19035597858712366,-1.0990311623668625,0.27175447361651006,Tumor Suppressors,True
NF2,51,3,55,16,1.4757961993284685,0.6194802983683336,0.26163712539440787,2.6899552732625294,2.3823133733479644,0.017204249965868022,Tumor Suppressors,True
AXIN1,15,8,52,89,1.1341993161121617,0.46085137654231695,0.2309472158635134,2.03745141636081,2.461095645676162,0.013851343453235805,Tumor Suppressors,True
NCOR1,95,7,197,43,1.0312455806978817,0.4145555866324587,0.21873156130838844,1.843759600087375,2.4875930127367334,0.012861081793101236,Tumor Suppressors,True
PTEN,251,64,22,13,0.8499521419720764,0.37148154412926604,0.12186169455738816,1.5780425893867647,2.2880063771790367,0.022137149744705212,Tumor Suppressors,True
NOTCH2,37,18,173,71,-0.17990994879486588,0.3169706981213589,-0.8011611012672472,0.4413412036775154,-0.5675917359590872,0.5703122198969615,Tumor Suppressors,True
FBXW7,107,54,28,30,0.7471127422372802,0.3090720854084911,0.14134258620995,1.3528828982646104,2.4172766726889754,0.015637126325242504,Tumor Suppressors,True
ARID2,75,68,62,97,0.5419847322482452,0.23259403155493574,0.08610880738159826,0.997860657114892,2.330174719553091,0.01979691855030463,Tumor Suppressors,True
RB1,245,4,55,13,2.585526215150296,0.564258481610968,1.4795999132215423,3.6914525170790498,4.582166328751626,4.601836300200042e-06,Tumor Suppressors,True
MAP2K4,57,2,30,16,2.5211279132223186,0.7146917168960253,1.1203578880570126,3.9218979383876245,3.527573992562582,0.0004193865275538705,Tumor Suppressors,True
CDK12,25,31,49,142,0.8460602364668536,0.3133389252585942,0.23192722800552112,1.460193244928186,2.700144055733299,0.006930945799093982,Tumor Suppressors,True
